Price,Zip,My university,Distance to the university (in miles),Address,Bathrooms,Bedrooms,LivingArea,Latitude,Longitude,DetailURL
1914,78747,UT Austin,10.56,"10801 S Interstate Highway 35 Frontage Rd, Austin, TX",2,2,,30.144293,-97.79303,zillow.com/apartments/austin-tx/farmhouse-apartments/BVmTpn/
1575,78758,UT Austin,8.09,"2320 Gracy Farms Ln, Austin, TX",2,2,,30.403763,-97.70901,zillow.com/b/2320-gracy-farms-ln-austin-tx-5XhtBD/
1650,78751,UT Austin,2.25,"2 bed, 2.0 bath, 997 sqft, $1,650, 612 W North Loop Blvd #9716436, Austin, TX 78751",2,2,997,30.320784,-97.72798,"zillow.com/b/2-bed,-2.0-bath,-997-sqft,-%241,650-austin-tx-5ZbPMF/"
2150,78746,UT Austin,3.88,"1741 Spyglass Dr #2-202, Austin, TX 78746",2,2,942,30.257595,-97.790276,zillow.com/homedetails/1741-Spyglass-Dr-2-202-Austin-TX-78746/29324696_zpid/
1796,78735,UT Austin,9.91,"8715 W Highway 71, Austin, TX",2,2,,30.249733,-97.89627,zillow.com/apartments/austin-tx/amli-covered-bridge/65crMx/
3484,78701,UT Austin,1.73,"421 W 3rd St, Austin, TX",2,2,,30.266182,-97.74808,zillow.com/apartments/austin-tx/amli-on-2nd/5Xhsv2/
2325,78745,UT Austin,5.19,"4361 S Congress Ave, Austin, TX",2,2,,30.218615,-97.76643,zillow.com/b/4361-s-congress-ave-austin-tx-9mgSHm/
2350,78731,UT Austin,3.46,"5326 Balcones Dr APT B, Austin, TX 78731",2,2,1000,30.33509,-97.759155,zillow.com/homedetails/5326-Balcones-Dr-APT-B-Austin-TX-78731/29344316_zpid/
2348,78758,UT Austin,7.02,"2511 W Braker Ln, Austin, TX",2,2,,30.389494,-97.71841,zillow.com/apartments/austin-tx/the-copeland/BMTsxN/
1920,78705,UT Austin,0.6,"Texan Pearl, 2515 Pearl St, Austin, TX 78705",2,2,,30.290554,-97.74633,zillow.com/homedetails/2515-Pearl-St-B4DE92F08-Austin-TX-78705/2055232557_zpid/
1840,78746,UT Austin,4.47,"3050 Tamarron Blvd, Austin, TX",2,2,,30.25822,-97.80241,zillow.com/apartments/austin-tx/cliffs-at-barton-creek/5Xht2x/
2117,78758,UT Austin,7.29,"11400 Domain Dr, Austin, TX",2,2,,30.394072,-97.72417,zillow.com/apartments/austin-tx/residences-at-the-domain/5Xht9M/
1710,78728,UT Austin,12.45,"15450 Fm 1325, Austin, TX",2,2,,30.465818,-97.69561,zillow.com/apartments/austin-tx/preserve-at-rolling-oaks/5Xht6m/
1595,78759,UT Austin,7.1,"9009 Great Hills Trl, Austin, TX",2,2,,30.389978,-97.75899,zillow.com/apartments/austin-tx/tramor-at-the-hills/5XhtDK/
1300,78705,UT Austin,0.86,"2500 Longview St, Austin, TX 78705",2,2,900,30.28982,-97.75091,zillow.com/homedetails/2500-Longview-St-Austin-TX-78705/2055966767_zpid/
2150,78747,UT Austin,12.58,"11733 Lago De Garda Dr, Austin, TX 78747",2,2,1350,30.12254,-97.82175,zillow.com/homedetails/11733-Lago-De-Garda-Dr-Austin-TX-78747/331630317_zpid/
3630,78752,UT Austin,3.04,"6419 Airport Blvd FLOOR 4-ID200, Austin, TX 78752",2,2,1098,30.32913,-97.715256,zillow.com/homedetails/6419-Airport-Blvd-FLOOR-4-ID200-Austin-TX-78752/2055240839_zpid/
2010,78751,UT Austin,2.31,"5406 Middle Fiskville Rd, Austin, TX",2,2,,30.316854,-97.71485,zillow.com/apartments/austin-tx/flora/9LT3Lx/
1725,78745,UT Austin,8.74,"8515 Brodie Ln, Austin, TX",2,2,,30.197693,-97.837875,zillow.com/apartments/austin-tx/the-vista-on-brodie/5XhtFw/
1649,78759,UT Austin,10.27,"8585 Spicewood Springs Rd, Austin, TX",2,2,,30.433533,-97.77675,zillow.com/apartments/austin-tx/terrazzo/5XhtCj/
2790,78735,UT Austin,9.58,"8637 Mountain Crest Dr, Austin, TX 78735",2,2,1713,30.255192,-97.89211,zillow.com/homedetails/8637-Mountain-Crest-Dr-Austin-TX-78735/29323516_zpid/
1725,78745,UT Austin,5.72,"5010 S Congress Ave, Austin, TX",2,2,,30.212088,-97.77192,zillow.com/apartments/austin-tx/sur512/65cnLM/
1821,78727,UT Austin,10.06,"5705 Diehl Trl, Austin, TX",2,2,,30.434666,-97.74166,zillow.com/apartments/austin-tx/dk-riata/B6gfND/
1495,78759,UT Austin,8.56,"4304 Acropolis Ct APT C, Austin, TX 78759",2,2,1100,30.41282,-97.72982,zillow.com/homedetails/4304-Acropolis-Ct-APT-C-Austin-TX-78759/2092600339_zpid/
1986,78747,UT Austin,9.58,"9005 Alderman Dr, Austin, TX",2,2,,30.152102,-97.761536,zillow.com/apartments/austin-tx/bridge-at-goodnight-ranch/BPHv39/
1731,78723,UT Austin,2.89,"5900 Cameron Rd, Austin, TX",2,2,,30.317389,-97.7008,zillow.com/apartments/austin-tx/highgrove/9LRjRJ/
4100,78701,UT Austin,1.61,"401 Guadalupe St, Austin, TX",2,2,,30.267492,-97.74664,zillow.com/apartments/austin-tx/gables-republic-square/5Yy9S3/
2000,78705,UT Austin,0.64,"3016 Guadalupe St, Austin, TX",2,2,,30.296968,-97.74197,zillow.com/b/3016-guadalupe-st-austin-tx-5XjfM6/
1503,78729,UT Austin,10.47,"6263 McNeil Dr, Austin, TX",2,2,,30.440384,-97.74715,zillow.com/apartments/austin-tx/maa-quarry-oaks/5XhswS/
1696,78757,UT Austin,5.27,"2601 Penny Lane 1, Austin, TX",2,2,,30.365108,-97.73073,zillow.com/apartments/austin-tx/abbey-road/5XhstQ/
1825,78705,UT Austin,0.57,"2804 Rio Grande St, Austin, TX",2,2,,30.293798,-97.74426,zillow.com/b/westview-condominiums-austin-tx-5Xqzjr/
2055,78728,UT Austin,13.11,"16304 Fm 1325, Austin, TX",2,2,,30.474253,-97.688515,zillow.com/apartments/austin-tx/bellrock-la-frontera/BzHQSt/
1613,78750,UT Austin,9.63,"13355 Us Highway 183 S, Austin, TX",2,2,,30.15413,-97.69588,zillow.com/b/toscana-apartments-austin-tx-BT4msB/
1650,78758,UT Austin,8.79,"1704 Shag Bark Trl, Austin, TX 78758",2,2,2244,30.409845,-97.69018,zillow.com/homedetails/1704-Shag-Bark-Trl-Austin-TX-78758/29440034_zpid/
3046,78752,UT Austin,3.82,"AVE Austin North Lamar, 7400 N Lamar Blvd #2505, Austin, TX 78752",2,2,1283,30.341816,-97.71727,zillow.com/apartments/austin-tx/ave-austin-north-lamar/633sgm/
1700,78735,UT Austin,9.57,"8600 State Highway 71, Austin, TX",2,2,,30.25367,-97.89152,zillow.com/b/callista-hill-country-apartments-austin-tx-5Xt3wc/
1814,78729,UT Austin,13.07,"9826 N Lake Creek Pkwy, Austin, TX",2,2,,30.471613,-97.79376,zillow.com/b/bexley-at-whitestone-austin-tx-5jCjYV/
1325,78758,UT Austin,6.03,"1200 Mearns Meadow Blvd, Austin, TX",2,2,,30.371,-97.70177,zillow.com/apartments/austin-tx/ascent-at-quail-creek/5Xht9p/
1825,78751,UT Austin,2.17,"5200 N Lamar Blvd, Austin, TX",2,2,,30.320122,-97.731476,zillow.com/apartments/austin-tx/summit-at-hyde-park/5Xht4c/
1895,78754,UT Austin,8.77,"12408 Dessau Rd, Austin, TX",2,2,,30.389957,-97.64726,zillow.com/apartments/austin-tx/altair-tech-ridge/BSstQ6/
2282,78759,UT Austin,8.36,"3201 Duval Rd, Austin, TX",2,2,,30.409157,-97.719635,zillow.com/apartments/austin-tx/mesa-verde/5Xht6x/
3075,78704,UT Austin,2.64,"809 S Lamar Blvd, Austin, TX",2,2,,30.256807,-97.76012,zillow.com/apartments/austin-tx/windsor-south-lamar/5hJBQr/
1439,78741,UT Austin,4.07,"2317 S Pleasant Valley Rd, Austin, TX",2,2,,30.230982,-97.725266,zillow.com/apartments/austin-tx/trio/5XhsvH/
2800,78758,UT Austin,7.69,"11310 Domain Dr FLOOR 1-ID204, Austin, TX 78758",2,2,1230,30.39997,-97.72547,zillow.com/homedetails/11310-Domain-Dr-FLOOR-1-ID204-Austin-TX-78758/2056052288_zpid/
2850,78759,UT Austin,6.87,"9605 Research Blvd FLOOR 3-ID126, Austin, TX 78759",2,2,994,30.388327,-97.74302,zillow.com/homedetails/9605-Research-Blvd-FLOOR-3-ID126-Austin-TX-78759/2058284080_zpid/
1888,78746,UT Austin,3.65,"2901 Barton Skyw, Austin, TX",2,2,,30.263254,-97.78981,zillow.com/b/maa-barton-skyway-austin-tx-BgxqPy/
2100,78704,UT Austin,3.82,"2501 Thornton Rd, Austin, TX",2,2,,30.243359,-97.772575,zillow.com/b/thornton-flats-austin-tx-9kC75n/
1550,78745,UT Austin,6.14,"5309-C Indio, 5309C Indio Dr #1, Austin, TX 78745",2,2,1000,30.222794,-97.80516,zillow.com/b/5309-c-indio-austin-tx-Cc3WTs/
3478,78702,UT Austin,1.27,"1109 N Interstate Highway 35, Austin, TX",2,2,,30.271212,-97.73154,zillow.com/apartments/austin-tx/avenir/9mzgyw/
3295,78758,UT Austin,7.35,"3000 Gracie Kiltz Ln, Austin, TX",2,2,,30.394724,-97.72287,zillow.com/apartments/austin-tx/the-bowen/ByFZhr/
1704,78756,UT Austin,2.49,"The Rosedale, 2211 Loop 14667482, Austin, TX 78756",2,2,940,30.324932,-97.740974,zillow.com/homedetails/2211-Loop-14667482-Austin-TX-78756/2057427238_zpid/
2300,78751,UT Austin,1.93,"Waller Creekside, 105 W 51st St APT 5201, Austin, TX 78751",2,2,1001,30.315027,-97.72458,zillow.com/apartments/austin-tx/waller-creekside/5XrXYP/
2281,78745,UT Austin,5.17,"4323 S Congress Ave, Austin, TX",2,2,,30.21825,-97.76423,zillow.com/b/st.-elmo-apartments-austin-tx-9T5fgB/
1720,78731,UT Austin,6.41,"6804 N Capital Of Texas Hwy, Austin, TX",2,2,,30.369707,-97.78952,zillow.com/apartments/austin-tx/pointe-360/5Xht6n/
1735,78731,UT Austin,6.37,"Pointe 360, 6804 N Capital Of Texas Hwy APT 722, Austin, TX 78731",2,2,1197,30.36968,-97.7884,zillow.com/homedetails/6804-N-Capital-Of-Texas-Hwy-APT-722-Austin-TX-78731/251030850_zpid/
1720,78731,UT Austin,6.37,"Pointe 360, 6804 N Capital Of Texas Hwy APT 827, Austin, TX 78731",2,2,1072,30.36968,-97.7884,zillow.com/homedetails/6804-N-Capital-Of-Texas-Hwy-APT-827-Austin-TX-78731/251030566_zpid/
1470,78731,UT Austin,6.37,"Pointe 360, 6804 N Capital Of Texas Hwy APT 124, Austin, TX 78731",2,2,785,30.36968,-97.7884,zillow.com/homedetails/6804-N-Capital-Of-Texas-Hwy-APT-124-Austin-TX-78731/251030578_zpid/
1810,78731,UT Austin,6.37,"Pointe 360, 6804 N Capital Of Texas Hwy APT 311, Austin, TX 78731",2,2,1197,30.36968,-97.7884,zillow.com/homedetails/6804-N-Capital-Of-Texas-Hwy-APT-311-Austin-TX-78731/251031694_zpid/
2800,78704,UT Austin,4.87,"4120 Valley View Rd #B, Austin, TX 78704",2,2,1385,30.232147,-97.78449,zillow.com/homedetails/4120-Valley-View-Rd-B-Austin-TX-78704/124841292_zpid/
1377,78758,UT Austin,8.88,"12345 Lamplight Village Ave, Austin, TX",2,2,,30.412535,-97.695335,zillow.com/apartments/austin-tx/renaissance-at-north-bend/5XhtBn/
2200,78745,UT Austin,5.19,"4361 S Congress Ave, Austin, TX 78745",2,2,1081,30.218615,-97.76643,zillow.com/homedetails/4361-S-Congress-Ave-Austin-TX-78745/241938660_zpid/
1695,78751,UT Austin,2.25,"District 53, 600 E 53rd St APT 101, Austin, TX 78751",2,2,795,30.316668,-97.71641,zillow.com/apartments/austin-tx/district-53/5XhszR/
1619,78735,UT Austin,9.51,"8818 Travis Hills Dr, Austin, TX",2,2,,30.258902,-97.892075,zillow.com/apartments/austin-tx/hudson-miramont/5Xht33/
1515,78729,UT Austin,10.47,"8101 San Felipe Blvd, Austin, TX",2,2,,30.437729,-97.7707,zillow.com/apartments/austin-tx/urban-north/B5xLVY/
1699,78735,UT Austin,10.13,"9301 Old Bee Caves Rd, Austin, TX",2,2,,30.259249,-97.902794,zillow.com/apartments/austin-tx/landmark-conservancy/5jCZZC/
2151,78759,UT Austin,7.66,"10600 Jollyville Rd, Austin, TX",2,2,,30.399374,-97.749596,zillow.com/apartments/austin-tx/overture-arboretum-60%2b-apartment-homes/9LTK5T/
3460,78751,UT Austin,1.86,"4700 W Guadalupe St FLOOR 4-ID12, Austin, TX 78751",2,2,1170,30.31583,-97.73286,zillow.com/homedetails/4700-W-Guadalupe-St-FLOOR-4-ID12-Austin-TX-78751/2060390391_zpid/
2500,78721,UT Austin,3.72,"5711 Tura Ln #2, Austin, TX 78721",2,2,972,30.267002,-97.679634,zillow.com/homedetails/5711-Tura-Ln-2-Austin-TX-78721/338246121_zpid/
1710,78757,UT Austin,5.02,"2213 Lanier Dr #B, Austin, TX 78757",2,2,1000,30.361378,-97.727806,zillow.com/homedetails/2213-Lanier-Dr-B-Austin-TX-78757/2098593477_zpid/
2878,78703,UT Austin,1.83,"115 Sandra Muraida Way, Austin, TX",2,2,,30.267742,-97.75473,zillow.com/apartments/austin-tx/gables-park-plaza/5Xht46/
2454,78701,UT Austin,1.77,"710 E 3rd St, Austin, TX",2,2,,30.263382,-97.736305,zillow.com/apartments/austin-tx/3waller/BPWHmN/
1800,78758,UT Austin,8.47,"12166 Metric Blvd APT 202, Austin, TX 78758",2,2,1004,30.407125,-97.698135,zillow.com/homedetails/12166-Metric-Blvd-APT-202-Austin-TX-78758/79981685_zpid/
2100,78735,UT Austin,8.0,"6701 Rialto Blvd, Austin, TX",2,2,,30.247726,-97.86174,zillow.com/apartments/austin-tx/windsor-oak-hill/BJzXbp/
1449,78729,UT Austin,12.54,"9001 Amberglen Blvd, Austin, TX",2,2,,30.468754,-97.76609,zillow.com/apartments/austin-tx/camden-amber-oaks/5Xhsyp/
4000,78702,UT Austin,2.72,"2619 E 3rd St, Austin, TX 78702",2,2,1013,30.255035,-97.7135,zillow.com/homedetails/2619-E-3rd-St-Austin-TX-78702/29383333_zpid/
1699,78752,UT Austin,3.2,"500 E Highland Mall Blvd, Austin, TX",2,2,,30.329082,-97.709404,zillow.com/apartments/austin-tx/larue-on-highland/5Xt9TX/
3924,78758,UT Austin,7.41,"11009 Alterra Pkwy, Austin, TX",2,2,,30.395498,-97.72182,zillow.com/apartments/austin-tx/the-grand-at-the-domain/BPcWg9/
2099,78758,UT Austin,10.19,"13505 Burnet Rd, Austin, TX",2,2,,30.432339,-97.6959,zillow.com/b/lenox-grand-austin-tx-9Vw6p3/
1239,78741,UT Austin,4.54,"3111 Parker Ln, Austin, TX",2,2,,30.223423,-97.74093,zillow.com/apartments/austin-tx/montecito/5Xht79/
2105,78735,UT Austin,7.84,"6601 Rialto Blvd, Austin, TX",2,2,,30.247356,-97.85874,zillow.com/apartments/austin-tx/windsor-lantana-hills/9n7ny6/
1595,78727,UT Austin,9.6,"12824 Tomanet Trl, 12824 Tomanet Trl BUILDING A, Austin, TX 78727",2,2,988,30.423658,-97.696304,zillow.com/b/12824-tomanet-trl-austin-tx-9LRrG6/
1450,78758,UT Austin,7.71,"Kamath Properties (1811 Prairie Knoll Ct), 1811 Prairie Knoll Ct #A, Austin, TX 78758",2,2,900,30.396564,-97.70198,zillow.com/b/kamath-properties-%281811-prairie-knoll-ct%29-austin-tx-65cK2b/
1837,78726,UT Austin,11.8,"9807 N Fm 620 Rd, Austin, TX",2,2,,30.437124,-97.835205,zillow.com/apartments/austin-tx/the-trails-at-canyon-creek/5Xhsxv/
1813,78744,UT Austin,9.63,"Toscana Apartments, 13355 S Us Highway 183 S #1635, Austin, TX 78744",2,2,1262,30.15413,-97.69588,zillow.com/b/toscana-apartments-austin-tx-CbXqk3/
1510,78756,UT Austin,2.49,"The Rosedale, 2211 Loop 15363103, Austin, TX 78756",2,2,780,30.324932,-97.740974,zillow.com/homedetails/2211-Loop-15363103-Austin-TX-78756/2055403105_zpid/
3950,78701,UT Austin,1.24,"1104 Sabine St, Austin, TX",2,2,,30.271252,-97.73448,zillow.com/apartments/austin-tx/the-waller/BjbXHR/
2152,78753,UT Austin,8.58,"12210 Tech Ridge Blvd, Austin, TX",2,2,,30.39955,-97.67098,zillow.com/b/presidium-tech-ridge-austin-tx-CZ9pmG/
2119,78754,UT Austin,9.01,"12601 Innovar Cir, Austin, TX",2,2,,30.37954,-97.62759,zillow.com/apartments/austin-tx/the-vaughan/C6gk8J/
2095,78757,UT Austin,3.74,"1720 Justin Ln #B, Austin, TX 78757",2,2,1200,30.342983,-97.73079,zillow.com/homedetails/1720-Justin-Ln-B-Austin-TX-78757/2090873753_zpid/
2595,78704,UT Austin,3.75,"2606 Wilson St APT 201, Austin, TX 78704",2,2,1178,30.238237,-97.75872,zillow.com/homedetails/2606-Wilson-St-APT-201-Austin-TX-78704/119628462_zpid/
1895,78704,UT Austin,4.01,"1804 Cinnamon Path, 1804 Cinnamon Path #B, Austin, TX 78704",2,2,1150,30.242428,-97.77659,zillow.com/b/1804-cinnamon-path-austin-tx-63DQt6/
1815,78705,UT Austin,0.74,"2907 West Ave, Austin, TX",2,2,,30.297232,-97.74439,zillow.com/apartments/austin-tx/warwick/65WbrM/
1800,78748,UT Austin,8.8,"730 Yarsa Blvd #B, Austin, TX 78748",2,2,866,30.175983,-97.804474,zillow.com/homedetails/730-Yarsa-Blvd-B-Austin-TX-78748/2055441206_zpid/
2681,78746,UT Austin,5.32,"3500 N Capital Of Texas Hwy, Austin, TX",2,2,,30.332844,-97.80984,zillow.com/apartments/austin-tx/3500-westlake-apartments/5Xht4C/
2908,78703,UT Austin,1.94,"1611 W 5th St, Austin, TX",2,2,,30.274282,-97.76408,zillow.com/b/5th-street-commons-austin-tx-BBsQvQ/
1440,78752,UT Austin,3.56,"7020 Grand Canyon Dr, Austin, TX",2,2,,30.326342,-97.69528,zillow.com/apartments/austin-tx/villas-de-sendero/5XhtCg/
2300,78704,UT Austin,4.91,"4025 Valley View Rd #2, Austin, TX 78704",2,2,1100,30.231276,-97.784515,zillow.com/homedetails/4025-Valley-View-Rd-2-Austin-TX-78704/2065696888_zpid/
1570,78729,UT Austin,11.39,"8810 Piney Point, 8810 Piney Point Dr #A, Austin, TX 78729",2,2,1050,30.450197,-97.77648,zillow.com/b/8810-piney-point-austin-tx-5XvLX5/
3000,78727,UT Austin,9.57,"12809 Tomanet Trl BUILDING B, Austin, TX 78727",2,2,1065,30.423338,-97.69711,zillow.com/homedetails/12809-Tomanet-Trl-BUILDING-B-Austin-TX-78727/2055871934_zpid/
3547,78701,UT Austin,1.65,"404 Rio Grande St, Austin, TX",2,2,,30.26852,-97.75058,zillow.com/apartments/austin-tx/404-rio-grande/5Xhswc/
1549,78757,UT Austin,10.26,"11210 Fm 2222 Rd, Austin, TX",2,2,,30.400192,-97.85059,zillow.com/apartments/austin-tx/bell-four-points/BW5vdH/
1700,78726,UT Austin,10.26,"Bell Four Points, 11210 Fm 2222 Rd #8203, Austin, TX 78726",2,2,1350,30.400192,-97.85059,zillow.com/b/bell-four-points-austin-tx-BgxSZ7/
1795,78759,UT Austin,5.37,"8106 Sonnet Ave #101, Austin, TX 78759",2,2,1100,30.36638,-97.74554,zillow.com/homedetails/8106-Sonnet-Ave-101-Austin-TX-78759/2112456448_zpid/
3090,78701,UT Austin,2.23,"603 Davis St, Austin, TX",2,2,,30.256979,-97.73973,zillow.com/b/603-davis-st-austin-tx-5XrwSV/
2680,78702,UT Austin,2.14,"2025 E 7th St, Austin, TX",2,2,,30.26159,-97.719826,zillow.com/apartments/austin-tx/7east/65Z4VV/
2106,78702,UT Austin,3.58,"720 Airport Blvd, Austin, TX",2,2,,30.2526,-97.69382,zillow.com/apartments/austin-tx/nexus-east/9LRQ9N/
1600,78752,UT Austin,4.15,"7800 Northcrest Blvd APT 407, Austin, TX 78752",2,2,917,30.343071,-97.70607,zillow.com/homedetails/7800-Northcrest-Blvd-APT-407-Austin-TX-78752/29417479_zpid/
2424,78702,UT Austin,1.95,"Platform, 2823 E Martin Luther King Blvd #4-4315, Austin, TX 78702",2,2,1067,30.282427,-97.70468,zillow.com/homedetails/2823-E-Martin-Luther-King-Blvd-4-4315-Austin-TX-78702/2078826044_zpid/
3316,78703,UT Austin,1.82,"111 Sandra Muraida Way, Austin, TX",2,2,,30.267504,-97.75406,zillow.com/apartments/austin-tx/gables-park-tower/5Xkyxj/
1969,78745,UT Austin,7.02,"6500 Menchaca Rd, Austin, TX",2,2,,30.207474,-97.806564,zillow.com/apartments/austin-tx/trillium-terrace/BtMW2C/
3100,78702,UT Austin,2.65,"2112 Holly St, Austin, TX 78702",2,2,832,30.25267,-97.72252,zillow.com/homedetails/2112-Holly-St-Austin-TX-78702/29383028_zpid/
1495,78705,UT Austin,0.66,"2505 San Gabriel St, Austin, TX",2,2,,30.289932,-97.74748,zillow.com/b/2505-san-gabriel-st-austin-tx-5XjcBN/
1599,78758,UT Austin,4.8,"8400 Jamestown Dr APT 226, Austin, TX 78758",2,2,968,30.355381,-97.71261,zillow.com/homedetails/8400-Jamestown-Dr-APT-226-Austin-TX-78758/29423428_zpid/
1678,78723,UT Austin,2.98,"5020 Manor Rd, Austin, TX",2,2,,30.297752,-97.68752,zillow.com/apartments/austin-tx/mueller-crossing/5YyDt9/
3130,78704,UT Austin,2.17,"422 W Riverside Dr, Austin, TX",2,2,,30.259535,-97.7487,zillow.com/apartments/austin-tx/422-at-the-lake/5ykrJ4/
1439,78727,UT Austin,10.5,"13005 Heinemann Dr, Austin, TX",2,2,,30.440895,-97.74411,zillow.com/apartments/austin-tx/melrose-trail/5Xhsz2/
1850,78703,UT Austin,2.1,"1403 Norwalk Ln, Austin, TX",2,2,,30.28917,-97.77162,zillow.com/b/1403-tarrytown-flats-ii-austin-tx-5XtNTL/
2875,78704,UT Austin,4.18,"3114 S Congress Ave #309, Austin, TX 78704",2,2,1310,30.231728,-97.75908,zillow.com/homedetails/3114-S-Congress-Ave-309-Austin-TX-78704/2072092507_zpid/
1870,78653,UT Austin,8.79,"5005 E Parmer Ln, Manor, TX",2,2,,30.370947,-97.62367,zillow.com/apartments/manor-tx/camber-ranch/C2XVcQ/
2350,78721,UT Austin,2.63,"3401 Oak Springs, 3401 Oak Springs Dr #B, Austin, TX 78721",2,2,900,30.273598,-97.69624,zillow.com/b/3401-oak-springs-austin-tx-9LRdp3/
1236,78741,UT Austin,3.77,"Easton Hills, 1900 Burton Dr #100, Austin, TX 78741",2,2,939,30.234657,-97.73178,zillow.com/apartments/austin-tx/easton-hills/5XhtD7/
1830,78724,UT Austin,9.22,"Citizen House Blue Bluff, 10346 Blue Bluff Rd #1112, Austin, TX 78724",2,2,1032,30.318628,-97.58585,zillow.com/homedetails/10346-Blue-Bluff-Rd-1112-Austin-TX-78724/2055547455_zpid/
1525,78741,UT Austin,3.54,"The Spoke, 2323 Town Lake Cir APT 107, Austin, TX 78741",2,2,792,30.239012,-97.72383,zillow.com/apartments/austin-tx/the-spoke/5hW6W4/
2519,78705,UT Austin,1.11,"800 W 38th St, Austin, TX",2,2,,30.304552,-97.74135,zillow.com/apartments/austin-tx/gables-central-park-texas/5Xht4q/
2669,78705,UT Austin,1.11,"800 W 38th St, Austin, TX",2,2,,30.304552,-97.74135,zillow.com/b/gables-central-park-texas-austin-tx-BY2nFK/
1499,78758,UT Austin,7.52,"Trails of Walnut Creek, 11511 Metric Blvd #532, Austin, TX 78758",2,2,883,30.394564,-97.70575,zillow.com/apartments/austin-tx/trails-of-walnut-creek/5XhtDS/
1850,78701,UT Austin,1.2,"Fabulous landmark Downtown Austin property! Great downtown neighborhood!, 601 W 11th St APT 118, Austin, TX 78701",2,2,1150,30.27435,-97.74729,zillow.com/apartments/austin-tx/regency/5XszVN/
1999,78723,UT Austin,3.35,"1503 Wheless Lane - WHE, 1503 Wheless Ln #A, Austin, TX 78723",2,2,1085,30.31974,-97.6931,zillow.com/b/1503-wheless-lane-whe-austin-tx-5ySpRQ/
1800,78705,UT Austin,0.53,"3205 Speedway, Austin, TX",2,2,,30.296719,-97.73573,zillow.com/b/stone-hill-austin-tx-5ZfN5L/
1650,78731,UT Austin,4.43,"3600 N Hills Dr, Austin, TX",2,2,,30.35107,-97.755615,zillow.com/apartments/austin-tx/peaks-%40-nw-hills/5XhsyD/
1760,78758,UT Austin,8.92,"12430 Metric Blvd, Austin, TX",2,2,,30.412638,-97.69291,zillow.com/apartments/austin-tx/the-langdon-on-parmer/5Xhswb/
4376,78703,UT Austin,1.29,"1517 Mohle Dr, Austin, TX 78703",2,2,1509,30.3001,-97.75388,zillow.com/homedetails/1517-Mohle-Dr-Austin-TX-78703/29336891_zpid/
3800,78705,UT Austin,0.75,"610 W 31st 1/2 St, Austin, TX 78705",2,2,1250,30.298922,-97.74175,zillow.com/homedetails/610-W-31st-1-2-St-Austin-TX-78705/29397928_zpid/
4200,78702,UT Austin,2.9,"741 Cherico St #2, Austin, TX 78702",2,2,1162,30.25879,-97.70281,zillow.com/homedetails/741-Cherico-St-2-Austin-TX-78702/2062140739_zpid/
3475,78703,UT Austin,1.66,"801 W 5th St, Austin, TX",2,2,,30.268974,-97.75163,zillow.com/apartments/austin-tx/the-monarch-by-windsor/BSGPT6/
2272,78702,UT Austin,1.74,"The Rail, 2921 E 17th St #438, Austin, TX 78702",2,2,1082,30.278543,-97.71008,zillow.com/apartments/austin-tx/the-rail/9tjstW/
2100,78705,UT Austin,0.76,"2906 West Ave APT 9, Austin, TX 78705",2,2,950,30.297264,-97.745026,zillow.com/homedetails/2906-West-Ave-APT-9-Austin-TX-78705/29398094_zpid/
1995,78705,UT Austin,0.61,"915 W 23rd St, Austin, TX",2,2,,30.28721,-97.746544,zillow.com/b/915-w.-23rd-street-austin-tx-5XjfKx/
2000,78705,UT Austin,0.86,"1906 Robbins Pl #308, Austin, TX 78705",2,2,930,30.283985,-97.74963,zillow.com/homedetails/1906-Robbins-Pl-308-Austin-TX-78705/2099413766_zpid/
2200,78705,UT Austin,0.16,"2901 San Jacinto Blvd APT 304, Austin, TX 78705",2,2,,30.29091,-97.73488,zillow.com/homedetails/2901-San-Jacinto-Blvd-APT-304-Austin-TX-78705/29395670_zpid/
2100,78705,UT Austin,0.57,"706 W 22nd St APT 202, Austin, TX 78705",2,2,843,30.2854,-97.74497,zillow.com/homedetails/706-W-22nd-St-APT-202-Austin-TX-78705/62605538_zpid/
1800,78705,UT Austin,0.37,"106 E 30th St, Austin, TX",2,2,,30.294374,-97.73736,zillow.com/b/windtree-condominiums-austin-tx-5XjfKq/
2600,78751,UT Austin,1.55,"4511 Depew Avenue, 4511 Depew Ave UNIT B, Austin, TX 78751",2,2,,30.304913,-97.71811,zillow.com/b/4511-depew-avenue-austin-tx-5XtmZ2/
2800,78705,UT Austin,0.76,"3504 Speedway, 3504 Speedway #B, Austin, TX 78705",2,2,,30.299892,-97.734406,zillow.com/b/3504-speedway-austin-tx-5fxKbq/
1389,78759,UT Austin,5.37,"8100 N Mopac Expy, Austin, TX",2,2,,30.366459,-97.74495,zillow.com/b/bridge-at-terracina-austin-tx-5Xk5YJ/
1450,78750,UT Austin,10.4,"8600 Fathom Cir, Austin, TX",2,2,,30.435314,-97.77743,zillow.com/b/8600-fathom-cir-austin-tx-5hPJdK/
2500,78752,UT Austin,4.0,"7603 Carver Ave #1-A, Austin, TX 78752",2,2,1200,30.335375,-97.696335,zillow.com/homedetails/7603-Carver-Ave-1-A-Austin-TX-78752/2055689650_zpid/
