Price,Zip,My university,Distance to the university,Address,Bathrooms,Bedrooms,LivingArea,Rent_estimate,DetailURL,pred_price
2000,78703,UT Austin,2.04,"2516 Enfield Rd APT 201, Austin, TX 78703",1,2,1068,1994.0,zillow.com/homedetails/2516-Enfield-Rd-APT-201-Austin-TX-78703/2093103049_zpid/,2328.0
1895,78721,UT Austin,3.5 ,"1013 Lott Ave, Austin, TX 78721",1,2,720,1949.0,zillow.com/homedetails/1013-Lott-Ave-Austin-TX-78721/29387100_zpid/,1972.823333333333
1599,78757,UT Austin,4.52,"1801 Wooten Park Dr, Austin, TX 78757",1,2,1050,2100.0,zillow.com/homedetails/1801-Wooten-Park-Dr-Austin-TX-78757/29422562_zpid/,1656.71
2500,78702,UT Austin,2.37,"42 Waller St, Austin, TX 78702",1,2,1224,2919.0,zillow.com/homedetails/42-Waller-St-Austin-TX-78702/29382184_zpid/,2639.48
2275,78757,UT Austin,3.73,"1312 W Saint Johns Ave, Austin, TX 78757",1,2,930,2220.0,zillow.com/homedetails/1312-W-Saint-Johns-Ave-Austin-TX-78757/29418263_zpid/,1606.45
1580,78745,UT Austin,5.78,"4912 Suburban Dr UNIT A, Austin, TX 78745",1,2,744,,zillow.com/homedetails/4912-Suburban-Dr-UNIT-A-Austin-TX-78745/2055637336_zpid/,1529.59
1650,78701,UT Austin,0.77,"606 W 17th St APT 407, Austin, TX 78701",1,2,650,,zillow.com/homedetails/606-W-17th-St-APT-407-Austin-TX-78701/2055663101_zpid/,1769.817857142857
2250,78731,UT Austin,1.81,"1808 W 38th St, Austin, TX 78731",1,2,1000,2564.0,zillow.com/homedetails/1808-W-38th-St-Austin-TX-78731/29340214_zpid/,2224.5
1695,78745,UT Austin,6.93,"814 King Edward Pl #A, Austin, TX 78745",1,2,1686,1716.0,zillow.com/homedetails/814-King-Edward-Pl-A-Austin-TX-78745/2141174935_zpid/,2807.94
1800,78751,UT Austin,2.24,"606 W North Loop Blvd #A, Austin, TX 78751",1,2,805,2054.0,zillow.com/homedetails/606-W-North-Loop-Blvd-A-Austin-TX-78751/2133092687_zpid/,1783.3
2250,78704,UT Austin,3.13,"1810 Newton St, Austin, TX 78704",1,2,750,2028.0,zillow.com/homedetails/1810-Newton-St-Austin-TX-78704/29473122_zpid/,2290.41
1795,78752,UT Austin,4.03,"7635 Guadalupe St APT 904, Austin, TX 78752",1,2,1034,1794.0,zillow.com/homedetails/7635-Guadalupe-St-APT-904-Austin-TX-78752/62606161_zpid/,1945.24
1479,78758,UT Austin,6.79,"10802 Lambert Cir #B, Austin, TX 78758",1,2,1754,2599.0,zillow.com/homedetails/10802-Lambert-Cir-B-Austin-TX-78758/2110372171_zpid/,2319.88
1354,78741,UT Austin,4.14,"2400 E Oltorf St #2208, Austin, TX 78741",1,2,735,1344.0,zillow.com/homedetails/2400-E-Oltorf-St-2208-Austin-TX-78741/2057222613_zpid/,1423.44
1600,78745,UT Austin,6.17,"5302 Indio Cv APT B, Austin, TX 78745",1,2,800,1586.0,zillow.com/homedetails/5302-Indio-Cv-APT-B-Austin-TX-78745/2093863057_zpid/,1516.7966666666666
1275,78758,UT Austin,8.09,"2320 Gracy Farms Ln APT 121, Austin, TX 78758",1,2,799,1345.0,zillow.com/homedetails/2320-Gracy-Farms-Ln-APT-121-Austin-TX-78758/80097309_zpid/,1329.4216666666669
2300,78702,UT Austin,2.29,"1702 Willow St, Austin, TX 78702",1,2,868,2749.0,zillow.com/homedetails/1702-Willow-St-Austin-TX-78702/29382879_zpid/,2357.59
1850,78705,UT Austin,0.18,"507 Elmwood Pl APT B, Austin, TX 78705",1,2,1100,6563.0,zillow.com/homedetails/507-Elmwood-Pl-APT-B-Austin-TX-78705/2095123510_zpid/,2592.6
2400,78704,UT Austin,2.29,"620 S 1st St APT 313, Austin, TX 78704",1,2,856,2065.0,zillow.com/homedetails/620-S-1st-St-APT-313-Austin-TX-78704/62604666_zpid/,2360.67
2000,78751,UT Austin,2.28,"5401 Link Ave, Austin, TX 78751",1,2,1041,2599.0,zillow.com/homedetails/5401-Link-Ave-Austin-TX-78751/29409384_zpid/,2150.7
1295,78751,UT Austin,1.45,"1037 E 44th St APT 201, Austin, TX 78751",1,2,680,,zillow.com/homedetails/1037-E-44th-St-APT-201-Austin-TX-78751/2055826732_zpid/,1456.99
1495,78705,UT Austin,0.87,"2414 Longview St APT 101, Austin, TX 78705",1,2,716,1825.0,zillow.com/homedetails/2414-Longview-St-APT-101-Austin-TX-78705/29393708_zpid/,1669.15
1800,78723,UT Austin,3.05,"5007 Cottonwood Cir #B, Austin, TX 78723",1,2,966,2642.0,zillow.com/homedetails/5007-Cottonwood-Cir-B-Austin-TX-78723/2088916924_zpid/,2023.68
2100,78703,UT Austin,1.72,"2403 Jarratt Ave #1, Austin, TX 78703",1,2,1000,2742.0,zillow.com/homedetails/2403-Jarratt-Ave-1-Austin-TX-78703/2069510629_zpid/,2192.38
2400,78704,UT Austin,3.52,"810 W Oltorf St, Austin, TX 78704",1,2,976,2500.0,zillow.com/homedetails/810-W-Oltorf-St-Austin-TX-78704/29473296_zpid/,2432.03
1750,78757,UT Austin,3.31,"901 Ruth Ave, Austin, TX 78757",1,2,760,2103.0,zillow.com/homedetails/901-Ruth-Ave-Austin-TX-78757/29415054_zpid/,1828.82
2550,78705,UT Austin,0.8 ,"506 E 38th St #A, Austin, TX 78705",1,2,1050,3952.0,zillow.com/homedetails/506-E-38th-St-A-Austin-TX-78705/2068678502_zpid/,2438.15
2295,78722,UT Austin,1.69,"4308 Airport Blvd, Austin, TX 78722",1,2,1214,2400.0,zillow.com/homedetails/4308-Airport-Blvd-Austin-TX-78722/29399675_zpid/,2433.93
2350,78705,UT Austin,0.82,"1918 Robbins Pl #B, Austin, TX 78705",1,2,1120,2139.0,zillow.com/homedetails/1918-Robbins-Pl-B-Austin-TX-78705/2125944278_zpid/,2485.3
1850,78727,UT Austin,9.3 ,"12412 Coronet St #A, Austin, TX 78727",1,2,967,2176.0,zillow.com/homedetails/12412-Coronet-St-A-Austin-TX-78727/2112742024_zpid/,1728.5
1295,78723,UT Austin,2.99,"1511 Braes Ridge Dr #A, Austin, TX 78723",1,2,821,1650.0,zillow.com/homedetails/1511-Braes-Ridge-Dr-A-Austin-TX-78723/2092653607_zpid/,1909.25
1475,78745,UT Austin,7.36,"6903 Deatonhill Dr APT 25, Austin, TX 78745",1,2,784,1389.0,zillow.com/homedetails/6903-Deatonhill-Dr-APT-25-Austin-TX-78745/58315048_zpid/,1479.3592857142858
1550,78723,UT Austin,4.51,"6900 Manor Rd #B, Austin, TX 78723",1,2,950,1565.0,zillow.com/homedetails/6900-Manor-Rd-B-Austin-TX-78723/2112365806_zpid/,1711.25
2500,78721,UT Austin,2.99,"1400 Marcus Pl #A, Austin, TX 78721",1,2,720,2054.0,zillow.com/homedetails/1400-Marcus-Pl-A-Austin-TX-78721/338245071_zpid/,2182.38
2880,78757,UT Austin,3.52,"1107 Justin Ln, Austin, TX 78757",1,2,895,2149.0,zillow.com/homedetails/1107-Justin-Ln-Austin-TX-78757/29414963_zpid/,1773.97
1750,78757,UT Austin,4.95,"8009 Pinedale Cv #B, Austin, TX 78757",1,2,850,1650.0,zillow.com/homedetails/8009-Pinedale-Cv-B-Austin-TX-78757/2098101145_zpid/,1695.83
3275,78703,UT Austin,1.72,"3210 Funston St, Austin, TX 78703",1,2,1304,3128.0,zillow.com/homedetails/3210-Funston-St-Austin-TX-78703/29338522_zpid/,3128.24
1695,78751,UT Austin,1.83,"109 E 49th St, Austin, TX 78751",1,2,900,2394.0,zillow.com/homedetails/109-E-49th-St-Austin-TX-78751/29406332_zpid/,1833.94
1850,78704,UT Austin,4.12,"2712 Saint Edwards Cir #B, Austin, TX 78704",1,2,2025,3449.0,zillow.com/homedetails/2712-Saint-Edwards-Cir-B-Austin-TX-78704/2088746709_zpid/,2025.18
2250,78722,UT Austin,1.15,"3506 Lafayette Ave, Austin, TX 78722",1,2,810,2199.0,zillow.com/homedetails/3506-Lafayette-Ave-Austin-TX-78722/29396384_zpid/,2118.86
2000,78704,UT Austin,4.64,"1510 Rockdale Cir #B, Austin, TX 78704",1,2,800,1914.0,zillow.com/homedetails/1510-Rockdale-Cir-B-Austin-TX-78704/2113330663_zpid/,1887.55
1795,78731,UT Austin,1.64,"1703 Emilie Ln #A, Austin, TX 78731",1,2,900,2347.0,zillow.com/homedetails/1703-Emilie-Ln-A-Austin-TX-78731/2084089275_zpid/,1954.61
2200,78745,UT Austin,5.24,"4407 Lareina Dr, Austin, TX 78745",1,2,936,2223.0,zillow.com/homedetails/4407-Lareina-Dr-Austin-TX-78745/29482315_zpid/,2050.76
1650,78741,UT Austin,4.25,"2011 Iroquois Ln #B, Austin, TX 78741",1,2,890,1560.0,zillow.com/homedetails/2011-Iroquois-Ln-B-Austin-TX-78741/2070844205_zpid/,1702.42
1650,78751,UT Austin,2.02,"212 W 51st St #B, Austin, TX 78751",1,2,744,1771.0,zillow.com/homedetails/212-W-51st-St-B-Austin-TX-78751/2097720532_zpid/,1848.023333333333
1695,78741,UT Austin,4.05,"1911 Townesouth Cir #A, Austin, TX 78741",1,2,900,1365.0,zillow.com/homedetails/1911-Townesouth-Cir-A-Austin-TX-78741/2132018394_zpid/,1779.235
1400,78705,UT Austin,0.6 ,"908 Poplar St APT 308, Austin, TX 78705",1,2,730,1794.0,zillow.com/homedetails/908-Poplar-St-APT-308-Austin-TX-78705/29393567_zpid/,1904.89
1895,78702,UT Austin,2.38,"1703 Canterbury St #B, Austin, TX 78702",1,2,720,2674.0,zillow.com/homedetails/1703-Canterbury-St-B-Austin-TX-78702/2096280630_zpid/,2149.7
1946,78753,UT Austin,10.1,"The Kelsey at Scofield Farms, 1501 W Howard Ln #3009, Austin, TX 78753",1,2,1008,1926.0,zillow.com/b/the-kelsey-at-scofield-farms-austin-tx-CCYKJB/,1946.0
2100,78741,UT Austin,4.23,"2710 Parker Ln #1, Austin, TX 78741",1,2,922,1933.0,zillow.com/homedetails/2710-Parker-Ln-1-Austin-TX-78741/2080709164_zpid/,2100.0
1795,78705,UT Austin,0.59,"Texan Pearl, 2515 Pearl St APT 106, Austin, TX 78705",1,2,661,1582.0,zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/,1795.0
2100,78721,UT Austin,3.45,"5305 Delores Ave #B, Austin, TX 78721",1,2,854,1590.0,zillow.com/homedetails/5305-Delores-Ave-B-Austin-TX-78721/2128770766_zpid/,2100.0
1575,78753,UT Austin,5.38,"AUBRY HILLS APARTMENTS, 8926 N Lamar Blvd APT 702, Austin, TX 78753",1,2,768,1500.0,zillow.com/apartments/austin-tx/aubry-hills-apartments/5XhsxZ/,1575.0
1735,78745,UT Austin,10.6,"Ellwood at Lake Travis, 7655 N Ranch Rd #620-C0927, Austin, TX 78745",1,2,983,1716.0,zillow.com/apartments/austin-tx/ellwood-at-lake-travis/BszYZb/,1733.55
1590,78745,UT Austin,8.26,"Ellwood at Lake Travis, 7655 Ranch Rd N #620-C0331, Austin, TX 78745",1,2,981,,zillow.com/b/ellwood-at-lake-travis-austin-tx-CYZ9CT/,1590.0
1430,78753,UT Austin,8.35,"Oxford at Tech Ridge, 305 E Yager Ln #931, Austin, TX 78753",1,2,908,1463.0,zillow.com/apartments/austin-tx/oxford-at-tech-ridge/5XhsxL/,1430.0
2210,78723,UT Austin,1.9 ,"SYNC at Mueller, 4646 Mueller Blvd #1002, Austin, TX 78723",1,2,920,,zillow.com/apartments/austin-tx/sync-at-mueller/5YtGGY/,2210.0
1625,78756,UT Austin,1.55,"4016 Lewis Ln - B, 4016 Lewis Ln #1, Austin, TX 78756",1,2,900,,zillow.com/b/4016-lewis-ln-b-austin-tx-9LT9dJ/,1625.0
2600,78702,UT Austin,2.38,"1400 Haskell St #B, Austin, TX 78702",1,2,600,2267.0,zillow.com/homedetails/1400-Haskell-St-B-Austin-TX-78702/2078769100_zpid/,2600.0
1150,78748,UT Austin,9.44,"2312 Rachael Ct #A, Austin, TX 78748",1,2,780,1251.0,zillow.com/homedetails/2312-Rachael-Ct-A-Austin-TX-78748/2057563814_zpid/,1150.0
1615,78751,UT Austin,1.67,"The Sidney, 4605 Avenue A APT 102, Austin, TX 78751",1,2,810,1882.0,zillow.com/apartments/austin-tx/the-sidney/5Xr3Wb/,1615.0
1590,78751,UT Austin,2.55,"Hidden Gardens Apartments, 5606 N Lamar Blvd APT 126, Austin, TX 78751",1,2,1000,1677.0,zillow.com/apartments/austin-tx/hidden-gardens-apartments/9T5hZp/,1590.0
1795,78704,UT Austin,4.36,"1503 Valleyridge Dr #B, Austin, TX 78704",1,2,858,2500.0,zillow.com/homedetails/1503-Valleyridge-Dr-B-Austin-TX-78704/2070928439_zpid/,1795.0
1675,78758,UT Austin,6.07,"Villas Del Sol, 1711 Rutland Dr #1301, Austin, TX 78758",1,2,842,,zillow.com/apartments/austin-tx/villas-del-sol/5XhtGm/,1675.0
1395,78704,UT Austin,4.68,"Creek Village, 3737 Keats Dr #126, Austin, TX 78704",1,2,752,,zillow.com/apartments/austin-tx/creek-village/5Xhsyv/,1395.0
4084,78701,UT Austin,1.56,"Sienna at the Thompson, 501 Brazos St #1718, Austin, TX 78701",1,2,1147,3944.0,zillow.com/apartments/austin-tx/sienna-at-the-thompson/9LRMhn/,4084.0
1946,78753,UT Austin,10.1,"The Kelsey at Scofield Farms, 1501 W Howard Ln #3009, Austin, TX 78753",1,2,1008,1926.0,zillow.com/b/the-kelsey-at-scofield-farms-austin-tx-CCYKJB/,1946.0
2100,78741,UT Austin,4.23,"2710 Parker Ln #1, Austin, TX 78741",1,2,922,1933.0,zillow.com/homedetails/2710-Parker-Ln-1-Austin-TX-78741/2080709164_zpid/,2100.0
1795,78705,UT Austin,0.59,"Texan Pearl, 2515 Pearl St APT 106, Austin, TX 78705",1,2,661,1582.0,zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/,1795.0
2100,78721,UT Austin,3.45,"5305 Delores Ave #B, Austin, TX 78721",1,2,854,1590.0,zillow.com/homedetails/5305-Delores-Ave-B-Austin-TX-78721/2128770766_zpid/,2100.0
1575,78753,UT Austin,5.38,"AUBRY HILLS APARTMENTS, 8926 N Lamar Blvd APT 702, Austin, TX 78753",1,2,768,1500.0,zillow.com/apartments/austin-tx/aubry-hills-apartments/5XhsxZ/,1575.0
1735,78745,UT Austin,10.6,"Ellwood at Lake Travis, 7655 N Ranch Rd #620-C0927, Austin, TX 78745",1,2,983,1716.0,zillow.com/apartments/austin-tx/ellwood-at-lake-travis/BszYZb/,1733.55
1590,78745,UT Austin,8.26,"Ellwood at Lake Travis, 7655 Ranch Rd N #620-C0331, Austin, TX 78745",1,2,981,,zillow.com/b/ellwood-at-lake-travis-austin-tx-CYZ9CT/,1590.0
1430,78753,UT Austin,8.35,"Oxford at Tech Ridge, 305 E Yager Ln #931, Austin, TX 78753",1,2,908,1463.0,zillow.com/apartments/austin-tx/oxford-at-tech-ridge/5XhsxL/,1430.0
2210,78723,UT Austin,1.9 ,"SYNC at Mueller, 4646 Mueller Blvd #1002, Austin, TX 78723",1,2,920,,zillow.com/apartments/austin-tx/sync-at-mueller/5YtGGY/,2210.0
1625,78756,UT Austin,1.55,"4016 Lewis Ln - B, 4016 Lewis Ln #1, Austin, TX 78756",1,2,900,,zillow.com/b/4016-lewis-ln-b-austin-tx-9LT9dJ/,1625.0
2600,78702,UT Austin,2.38,"1400 Haskell St #B, Austin, TX 78702",1,2,600,2267.0,zillow.com/homedetails/1400-Haskell-St-B-Austin-TX-78702/2078769100_zpid/,2600.0
1150,78748,UT Austin,9.44,"2312 Rachael Ct #A, Austin, TX 78748",1,2,780,1251.0,zillow.com/homedetails/2312-Rachael-Ct-A-Austin-TX-78748/2057563814_zpid/,1150.0
1615,78751,UT Austin,1.67,"The Sidney, 4605 Avenue A APT 102, Austin, TX 78751",1,2,810,1882.0,zillow.com/apartments/austin-tx/the-sidney/5Xr3Wb/,1615.0
1590,78751,UT Austin,2.55,"Hidden Gardens Apartments, 5606 N Lamar Blvd APT 126, Austin, TX 78751",1,2,1000,1677.0,zillow.com/apartments/austin-tx/hidden-gardens-apartments/9T5hZp/,1590.0
1795,78704,UT Austin,4.36,"1503 Valleyridge Dr #B, Austin, TX 78704",1,2,858,2500.0,zillow.com/homedetails/1503-Valleyridge-Dr-B-Austin-TX-78704/2070928439_zpid/,1795.0
1675,78758,UT Austin,6.07,"Villas Del Sol, 1711 Rutland Dr #1301, Austin, TX 78758",1,2,842,,zillow.com/apartments/austin-tx/villas-del-sol/5XhtGm/,1675.0
1395,78704,UT Austin,4.68,"Creek Village, 3737 Keats Dr #126, Austin, TX 78704",1,2,752,,zillow.com/apartments/austin-tx/creek-village/5Xhsyv/,1395.0
4084,78701,UT Austin,1.56,"Sienna at the Thompson, 501 Brazos St #1718, Austin, TX 78701",1,2,1147,3944.0,zillow.com/apartments/austin-tx/sienna-at-the-thompson/9LRMhn/,4084.0
1946,78753,UT Austin,10.1,"The Kelsey at Scofield Farms, 1501 W Howard Ln #3009, Austin, TX 78753",1,2,1008,1926.0,zillow.com/b/the-kelsey-at-scofield-farms-austin-tx-CCYKJB/,1946.0
2100,78741,UT Austin,4.23,"2710 Parker Ln #1, Austin, TX 78741",1,2,922,1933.0,zillow.com/homedetails/2710-Parker-Ln-1-Austin-TX-78741/2080709164_zpid/,2100.0
1795,78705,UT Austin,0.59,"Texan Pearl, 2515 Pearl St APT 106, Austin, TX 78705",1,2,661,1582.0,zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/,1795.0
2100,78721,UT Austin,3.45,"5305 Delores Ave #B, Austin, TX 78721",1,2,854,1590.0,zillow.com/homedetails/5305-Delores-Ave-B-Austin-TX-78721/2128770766_zpid/,2100.0
1575,78753,UT Austin,5.38,"AUBRY HILLS APARTMENTS, 8926 N Lamar Blvd APT 702, Austin, TX 78753",1,2,768,1500.0,zillow.com/apartments/austin-tx/aubry-hills-apartments/5XhsxZ/,1575.0
1735,78745,UT Austin,10.6,"Ellwood at Lake Travis, 7655 N Ranch Rd #620-C0927, Austin, TX 78745",1,2,983,1716.0,zillow.com/apartments/austin-tx/ellwood-at-lake-travis/BszYZb/,1733.55
1590,78745,UT Austin,8.26,"Ellwood at Lake Travis, 7655 Ranch Rd N #620-C0331, Austin, TX 78745",1,2,981,,zillow.com/b/ellwood-at-lake-travis-austin-tx-CYZ9CT/,1590.0
1430,78753,UT Austin,8.35,"Oxford at Tech Ridge, 305 E Yager Ln #931, Austin, TX 78753",1,2,908,1463.0,zillow.com/apartments/austin-tx/oxford-at-tech-ridge/5XhsxL/,1430.0
2210,78723,UT Austin,1.9 ,"SYNC at Mueller, 4646 Mueller Blvd #1002, Austin, TX 78723",1,2,920,,zillow.com/apartments/austin-tx/sync-at-mueller/5YtGGY/,2210.0
1625,78756,UT Austin,1.55,"4016 Lewis Ln - B, 4016 Lewis Ln #1, Austin, TX 78756",1,2,900,,zillow.com/b/4016-lewis-ln-b-austin-tx-9LT9dJ/,1625.0
2600,78702,UT Austin,2.38,"1400 Haskell St #B, Austin, TX 78702",1,2,600,2267.0,zillow.com/homedetails/1400-Haskell-St-B-Austin-TX-78702/2078769100_zpid/,2600.0
1150,78748,UT Austin,9.44,"2312 Rachael Ct #A, Austin, TX 78748",1,2,780,1251.0,zillow.com/homedetails/2312-Rachael-Ct-A-Austin-TX-78748/2057563814_zpid/,1150.0
1615,78751,UT Austin,1.67,"The Sidney, 4605 Avenue A APT 102, Austin, TX 78751",1,2,810,1882.0,zillow.com/apartments/austin-tx/the-sidney/5Xr3Wb/,1615.0
1590,78751,UT Austin,2.55,"Hidden Gardens Apartments, 5606 N Lamar Blvd APT 126, Austin, TX 78751",1,2,1000,1677.0,zillow.com/apartments/austin-tx/hidden-gardens-apartments/9T5hZp/,1590.0
1795,78704,UT Austin,4.36,"1503 Valleyridge Dr #B, Austin, TX 78704",1,2,858,2500.0,zillow.com/homedetails/1503-Valleyridge-Dr-B-Austin-TX-78704/2070928439_zpid/,1795.0
1675,78758,UT Austin,6.07,"Villas Del Sol, 1711 Rutland Dr #1301, Austin, TX 78758",1,2,842,,zillow.com/apartments/austin-tx/villas-del-sol/5XhtGm/,1675.0
1395,78704,UT Austin,4.68,"Creek Village, 3737 Keats Dr #126, Austin, TX 78704",1,2,752,,zillow.com/apartments/austin-tx/creek-village/5Xhsyv/,1395.0
4084,78701,UT Austin,1.56,"Sienna at the Thompson, 501 Brazos St #1718, Austin, TX 78701",1,2,1147,3944.0,zillow.com/apartments/austin-tx/sienna-at-the-thompson/9LRMhn/,4084.0
1946,78753,UT Austin,10.1,"The Kelsey at Scofield Farms, 1501 W Howard Ln #3009, Austin, TX 78753",1,2,1008,1926.0,zillow.com/b/the-kelsey-at-scofield-farms-austin-tx-CCYKJB/,1946.0
2100,78741,UT Austin,4.23,"2710 Parker Ln #1, Austin, TX 78741",1,2,922,1933.0,zillow.com/homedetails/2710-Parker-Ln-1-Austin-TX-78741/2080709164_zpid/,2100.0
1795,78705,UT Austin,0.59,"Texan Pearl, 2515 Pearl St APT 106, Austin, TX 78705",1,2,661,1582.0,zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/,1795.0
2100,78721,UT Austin,3.45,"5305 Delores Ave #B, Austin, TX 78721",1,2,854,1590.0,zillow.com/homedetails/5305-Delores-Ave-B-Austin-TX-78721/2128770766_zpid/,2100.0
1575,78753,UT Austin,5.38,"AUBRY HILLS APARTMENTS, 8926 N Lamar Blvd APT 702, Austin, TX 78753",1,2,768,1500.0,zillow.com/apartments/austin-tx/aubry-hills-apartments/5XhsxZ/,1575.0
1735,78745,UT Austin,10.6,"Ellwood at Lake Travis, 7655 N Ranch Rd #620-C0927, Austin, TX 78745",1,2,983,1716.0,zillow.com/apartments/austin-tx/ellwood-at-lake-travis/BszYZb/,1733.55
1590,78745,UT Austin,8.26,"Ellwood at Lake Travis, 7655 Ranch Rd N #620-C0331, Austin, TX 78745",1,2,981,,zillow.com/b/ellwood-at-lake-travis-austin-tx-CYZ9CT/,1590.0
1430,78753,UT Austin,8.35,"Oxford at Tech Ridge, 305 E Yager Ln #931, Austin, TX 78753",1,2,908,1463.0,zillow.com/apartments/austin-tx/oxford-at-tech-ridge/5XhsxL/,1430.0
2210,78723,UT Austin,1.9 ,"SYNC at Mueller, 4646 Mueller Blvd #1002, Austin, TX 78723",1,2,920,,zillow.com/apartments/austin-tx/sync-at-mueller/5YtGGY/,2210.0
1625,78756,UT Austin,1.55,"4016 Lewis Ln - B, 4016 Lewis Ln #1, Austin, TX 78756",1,2,900,,zillow.com/b/4016-lewis-ln-b-austin-tx-9LT9dJ/,1625.0
2600,78702,UT Austin,2.38,"1400 Haskell St #B, Austin, TX 78702",1,2,600,2267.0,zillow.com/homedetails/1400-Haskell-St-B-Austin-TX-78702/2078769100_zpid/,2600.0
1150,78748,UT Austin,9.44,"2312 Rachael Ct #A, Austin, TX 78748",1,2,780,1251.0,zillow.com/homedetails/2312-Rachael-Ct-A-Austin-TX-78748/2057563814_zpid/,1150.0
1615,78751,UT Austin,1.67,"The Sidney, 4605 Avenue A APT 102, Austin, TX 78751",1,2,810,1882.0,zillow.com/apartments/austin-tx/the-sidney/5Xr3Wb/,1615.0
1590,78751,UT Austin,2.55,"Hidden Gardens Apartments, 5606 N Lamar Blvd APT 126, Austin, TX 78751",1,2,1000,1677.0,zillow.com/apartments/austin-tx/hidden-gardens-apartments/9T5hZp/,1590.0
1795,78704,UT Austin,4.36,"1503 Valleyridge Dr #B, Austin, TX 78704",1,2,858,2500.0,zillow.com/homedetails/1503-Valleyridge-Dr-B-Austin-TX-78704/2070928439_zpid/,1795.0
1675,78758,UT Austin,6.07,"Villas Del Sol, 1711 Rutland Dr #1301, Austin, TX 78758",1,2,842,,zillow.com/apartments/austin-tx/villas-del-sol/5XhtGm/,1675.0
1395,78704,UT Austin,4.68,"Creek Village, 3737 Keats Dr #126, Austin, TX 78704",1,2,752,,zillow.com/apartments/austin-tx/creek-village/5Xhsyv/,1395.0
4084,78701,UT Austin,1.56,"Sienna at the Thompson, 501 Brazos St #1718, Austin, TX 78701",1,2,1147,3944.0,zillow.com/apartments/austin-tx/sienna-at-the-thompson/9LRMhn/,4084.0
1946,78753,UT Austin,10.1,"The Kelsey at Scofield Farms, 1501 W Howard Ln #3009, Austin, TX 78753",1,2,1008,1926.0,zillow.com/b/the-kelsey-at-scofield-farms-austin-tx-CCYKJB/,1946.0
2100,78741,UT Austin,4.23,"2710 Parker Ln #1, Austin, TX 78741",1,2,922,1933.0,zillow.com/homedetails/2710-Parker-Ln-1-Austin-TX-78741/2080709164_zpid/,2100.0
1795,78705,UT Austin,0.59,"Texan Pearl, 2515 Pearl St APT 106, Austin, TX 78705",1,2,661,1582.0,zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/,1795.0
2100,78721,UT Austin,3.45,"5305 Delores Ave #B, Austin, TX 78721",1,2,854,1590.0,zillow.com/homedetails/5305-Delores-Ave-B-Austin-TX-78721/2128770766_zpid/,2100.0
1575,78753,UT Austin,5.38,"AUBRY HILLS APARTMENTS, 8926 N Lamar Blvd APT 702, Austin, TX 78753",1,2,768,1500.0,zillow.com/apartments/austin-tx/aubry-hills-apartments/5XhsxZ/,1575.0
1735,78745,UT Austin,10.6,"Ellwood at Lake Travis, 7655 N Ranch Rd #620-C0927, Austin, TX 78745",1,2,983,1716.0,zillow.com/apartments/austin-tx/ellwood-at-lake-travis/BszYZb/,1733.55
1590,78745,UT Austin,8.26,"Ellwood at Lake Travis, 7655 Ranch Rd N #620-C0331, Austin, TX 78745",1,2,981,,zillow.com/b/ellwood-at-lake-travis-austin-tx-CYZ9CT/,1590.0
1430,78753,UT Austin,8.35,"Oxford at Tech Ridge, 305 E Yager Ln #931, Austin, TX 78753",1,2,908,1463.0,zillow.com/apartments/austin-tx/oxford-at-tech-ridge/5XhsxL/,1430.0
2210,78723,UT Austin,1.9 ,"SYNC at Mueller, 4646 Mueller Blvd #1002, Austin, TX 78723",1,2,920,,zillow.com/apartments/austin-tx/sync-at-mueller/5YtGGY/,2210.0
1625,78756,UT Austin,1.55,"4016 Lewis Ln - B, 4016 Lewis Ln #1, Austin, TX 78756",1,2,900,,zillow.com/b/4016-lewis-ln-b-austin-tx-9LT9dJ/,1625.0
2600,78702,UT Austin,2.38,"1400 Haskell St #B, Austin, TX 78702",1,2,600,2267.0,zillow.com/homedetails/1400-Haskell-St-B-Austin-TX-78702/2078769100_zpid/,2600.0
1150,78748,UT Austin,9.44,"2312 Rachael Ct #A, Austin, TX 78748",1,2,780,1251.0,zillow.com/homedetails/2312-Rachael-Ct-A-Austin-TX-78748/2057563814_zpid/,1150.0
1615,78751,UT Austin,1.67,"The Sidney, 4605 Avenue A APT 102, Austin, TX 78751",1,2,810,1882.0,zillow.com/apartments/austin-tx/the-sidney/5Xr3Wb/,1615.0
1590,78751,UT Austin,2.55,"Hidden Gardens Apartments, 5606 N Lamar Blvd APT 126, Austin, TX 78751",1,2,1000,1677.0,zillow.com/apartments/austin-tx/hidden-gardens-apartments/9T5hZp/,1590.0
1795,78704,UT Austin,4.36,"1503 Valleyridge Dr #B, Austin, TX 78704",1,2,858,2500.0,zillow.com/homedetails/1503-Valleyridge-Dr-B-Austin-TX-78704/2070928439_zpid/,1795.0
1675,78758,UT Austin,6.07,"Villas Del Sol, 1711 Rutland Dr #1301, Austin, TX 78758",1,2,842,,zillow.com/apartments/austin-tx/villas-del-sol/5XhtGm/,1675.0
